PID;Name;Title;PublicationType;ContentType;Language;Journal;JournalISSN;JournalEISSN;Status;Volume;Issue;HostPublication;StartPage;EndPage;Year;Edition;Pages;City;Publisher;Series;SeriesISSN;SeriesEISSN;ISBN;Urls;ISRN;DOI;ISI;PMID;ScopusId;NBN;LocalId;ArchiveNumber;Keywords;Categories;ResearchSubjects;Projects;Notes;Abstract;Opponents;Supervisors;Examiners;Patent;ThesisLevel;Credits;Programme;Subject;Uppsok;DefencePlace;DefenceLanguage;DefenceDate;CreatedDate;PublicationDate;LastUpdated;FullTextLink;Funder;NumberOfAuthors;ExternalCooperation;FridaLevel;PartOfThesis;PublicationSubtype;Conference;Term;ArticleId;Reviewed;FreeFulltext;SustainableDevelopment;Contributor
1644840;"Bolanos, Fernando;Salinas, Alvaro;Pilerot, Ola [opi] [0000-0002-8636-9241] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052])";Instructional techniques and tools reported as being used by teachers within empirical research focusing on in-class digital ability development: a literature review;Artikel i tidskrift;Refereegranskat;eng;Journal of Computers in Education;2197-9987;2197-9995;published;10;;;57;81;2023;;;;Springer Heidelberg;;;;;;;10.1007/s40692-022-00222-2;000762862400001;;2-s2.0-85125471710;urn:nbn:se:hb:diva-27643;;;"Digital abilities; Literature review; Teaching/learning techniques; Twenty-first century abilities";Biblioteks- och informationsvetenskap (50805);Library and Information Science;;;<p>- Despite vast amounts of existing research regarding digital ability development, there is a dearth of studies that systematize and evaluate the instructional techniques and tools reported as being used to develop them. The aim of this study is to contribute to the state of knowledge regarding the instructional techniques and tools reported as being used by teachers to develop digital abilities. To such an end, a systematized literature review was conducted. For the extraction of articles, a specific search code was used within the Web of Science All Collections, including SciELO, databases. Without setting a year-limit, and concluding the search on the 24 of April 2021, 613 articles were found. Sixty cleared selection criterion and, ultimately, 17 contributed to the purpose of the review. Findings show that a majority of articles report on classroom interventions and not on classroom observations. Additionally, they also suggest that six instructional techniques were employed by all studies: analyzing multiple perspectives of a same learning assignment, using authentic problems, collaboration, providing feedback, giving progressive autonomy to students and asking them to share their work. Regarding methodology, a preferred approach is the use of pre-post test design with a small number of cases and where non-probabilistic sampling and self-reported questionaries are favored.</p>;;;;;;;;;;;;;2022-03-15;2022-03-15;2024-01-16;;;3;;deprecated;;;;;;TRUE;;;
1686931;"Green, Leon [0000-0002-3328-3655] (Department of Biological and Environmental Sciences University of Gothenburg  Gothenburg Sweden;Linnaeus Centre for Marine Evolutionary Biology University of Gothenburg  Strömstad Sweden; Gothenburg Global Biodiversity Centre University of Gothenburg, Gothenburg Sweden);Faust, Ellika [0000-0001-9823-9703] (Linnaeus Centre for Marine Evolutionary Biology University of Gothenburg, Strömstad Sweden; Gothenburg Global Biodiversity Centre University of Gothenburg  Gothenburg Sweden;Tjärnö Marine Laboratory, Department of Marine Sciences University of Gothenburg, Strömstad Sweden);Hinchcliffe, James [0000-0003-0165-0462] (Department of Biological and Environmental Sciences University of Gothenburg, Gothenburg Sweden);Brijs, Jeroen [0000-0002-3671-5038] (Department of Biological and Environmental Sciences University of Gothenburg, Gothenburg Sweden; Institute of Marine Biology University of Hawai'i, Kaneohe Hawai'i USA);Holmes, Andrew (Department of Biological and Environmental Sciences University of Gothenburg, Gothenburg Sweden; Linnaeus Centre for Marine Evolutionary Biology University of Gothenburg, Strömstad Sweden);Englund Örn, Felix (Department of Biological and Environmental Sciences University of Gothenburg  Gothenburg Sweden; Linnaeus Centre for Marine Evolutionary Biology University of Gothenburg, Strömstad Sweden);Svensson, Ola [olsv] [0000-0003-3752-3131] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Linnaeus Centre for Marine Evolutionary Biology University of Gothenburg, Strömstad Sweden) (SONOMA);Roques, Jonathan A. C. [0000-0002-9971-5975] (Department of Biological and Environmental Sciences University of Gothenburg, Gothenburg Sweden);Leder, Erica H. [0000-0002-7160-2290] (Linnaeus Centre for Marine Evolutionary Biology University of Gothenburg, Strömstad Sweden; Tjärnö Marine Laboratory, Department of Marine Sciences University of Gothenburg  Strömstad Sweden;Natural History Museum University of Oslo, Oslo Norway);Sandblom, Erik [0000-0002-2228-242X] (Department of Biological and Environmental Sciences University of Gothenburg, Gothenburg Sweden);Kvarnemo, Charlotta [0000-0001-8983-2900] (Department of Biological and Environmental Sciences University of Gothenburg, Gothenburg Sweden; Linnaeus Centre for Marine Evolutionary Biology University of Gothenburg, Strömstad Sweden)";Invader at the edge — Genomic origins and physiological differences of round gobies across a steep urban salinity gradient;Artikel i tidskrift;Refereegranskat;eng;Evolutionary Applications;;1752-4571;published;16;2;;321;337;2023;;;;;;;;;;;10.1111/eva.13437;000826048200001;;2-s2.0-85134021622;urn:nbn:se:hb:diva-28357;;;"biological invasions;euryhalinity;exotic species;osmoregulation;phenotypic sorting;seascape genomics";"Fisk- och akvakulturforskning (40107);Ekologi (10611);Evolutionsbiologi (10615)";Teacher Education and Education Work;;<p>Synthesis of these data by LG was funded by the Swedish Environmental Protection Agency and the Swedish Research Council Formas (grant no. 2020-00055), the Linnaeus Centre for Marine Evolutionary Biology (CeMEB) and the Swedish Research Council (621-2011- 4004 and 621-2016- 0334 to CK). EF was funded by the Swedish Research Council FORMAS, by the EU Interreg projects MarGen and MarGenII and by the Linnaeus Centre for Marine Evolutionary Biology (CeMEB). This work was conducted within the Linnaeus Centre for Marine Evolutionary Biology, University of Gothenburg (http://www.cemeb.scien ce.gu.se/).</p>;<p>Species invasions are a global problem of increasing concern, especially in highly connected aquatic environments. Despite this, salinity conditions can pose physiological barriers to their spread, and understanding them is important for management. In Scandinavia's largest cargo port, the invasive round goby (Neogobius melanostomus) is established across a steep salinity gradient. We used 12,937 SNPs to identify the genetic origin and diversity of three sites along the salinity gradient and round goby from western, central and northern Baltic Sea, as well as north European rivers. Fish from two sites from the extreme ends of the gradient were also acclimated to freshwater and seawater, and tested for respiratory and osmoregulatory physiology. Fish from the high-salinity environment in the outer port showed higher genetic diversity, and closer relatedness to the other regions, compared to fish from lower salinity upstream the river. Fish from the high-salinity site also had higher maximum metabolic rate, fewer blood cells and lower blood Ca2+. Despite these genotypic and phenotypic differences, salinity acclimation affected fish from both sites in the same way: seawater increased the blood osmolality and Na+ levels, and freshwater increased the levels of the stress hormone cortisol. Our results show genotypic and phenotypic differences over short spatial scales across this steep salinity gradient. These patterns of the physiologically robust round goby are likely driven by multiple introductions into the high-salinity site, and a process of sorting, likely based on behaviour or selection, along the gradient. This euryhaline fish risks spreading from this area, and seascape genomics and phenotypic characterization can inform management strategies even within an area as small as a coastal harbour inlet. </p>;;;;;;;;;;;;;2022-08-12;2022-08-12;2024-01-16;https://hb.diva-portal.org/smash/get/diva2:1686931/FULLTEXT01.pdf;"Forskningsrådet Formas;Vetenskapsrådet [621-2011-4004];Vetenskapsrådet [621-2016-0334]";11;;deprecated;;;;;;TRUE;TRUE;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1787663;"Löfström, Helena [helo] [0000-0001-9633-0423] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Jönköping International Business School, Jönköping University, Gjuterigatan 5, Jönköping, 55111, Sweden) (InnovationLab);Löfström, T. (Department of Computing, Jönköping University, Gjuterigatan 5, Jönköping, 55111, Sweden);Johansson, U. (Department of Computing, Jönköping University, Gjuterigatan 5, Jönköping, 55111, Sweden);Sönströd, C. (Department of Computing, Jönköping University, Gjuterigatan 5, Jönköping, 55111, Sweden)";Investigating the impact of calibration on the quality of explanations;Artikel i tidskrift;Refereegranskat;eng;Annals of Mathematics and Artificial Intelligence;1012-2443;1573-7470;published;;;;;;2023;;;;Springer;;;;;;;10.1007/s10472-023-09837-2;000948763400001;;2-s2.0-85149810932;urn:nbn:se:hb:diva-30286;;;"Calibration;Decision support systems;Explainable artificial intelligence;Predicting with confidence;Uncertainty in explanations;Venn Abers";Datavetenskap (datalogi) (10201);;;;"<p>Predictive models used in Decision Support Systems (DSS) are often requested to explain the reasoning to users. Explanations of instances consist of two parts; the predicted label with an associated certainty and a set of weights, one per feature, describing how each feature contributes to the prediction for the particular instance. In techniques like Local Interpretable Model-agnostic Explanations (LIME), the probability estimate from the underlying model is used as a measurement of certainty; consequently, the feature weights represent how each feature contributes to the probability estimate. It is, however, well-known that probability estimates from classifiers are often poorly calibrated, i.e., the probability estimates do not correspond to the actual probabilities of being correct. With this in mind, explanations from techniques like LIME risk becoming misleading since the feature weights will only describe how each feature contributes to the possibly inaccurate probability estimate. This paper investigates the impact of calibrating predictive models before applying LIME. The study includes 25 benchmark data sets, using Random forest and Extreme Gradient Boosting (xGBoost) as learners and Venn-Abers and Platt scaling as calibration methods. Results from the study show that explanations of better calibrated models are themselves better calibrated, with ECE and log loss for the explanations after calibration becoming more conformed to the model ECE and log loss. The conclusion is that calibration makes the models and the explanations better by accurately representing reality. </p>";;;;;;;;;;;;;2023-08-14;2023-08-14;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1787663/FULLTEXT01.pdf;;4;;deprecated;;;;;;TRUE;TRUE;;
1820740;"Uddling, Jenny [jeud] [0000-0003-4503-9606] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Universitetslektor i språkdidaktik med inriktning mot svenska som andraspråk, Institutionen för pedagogiskt arbete, Högskolan i Borås) (JeDi, SPLITT);Duek, Susanne [0000-0003-2915-6298] (Lektor i pedagogiskt arbete, Institutionen för pedagogiska studier, Karlstads universitet);Lindholm, Anna [0000-0002-3911-5302] (Lektor i pedagogiskt arbete, Institutionen för pedagogiska studier, Karlstads universitet)";Legitimeringsdiskurser om organisationen av nyanländas svenskundervisning;Artikel i tidskrift;Refereegranskat;swe;Nordand: nordisk tidsskrift for andrespråksforskning;0809-9227;2535-3381;published;18;3;;173;189;2023;;;;;;;;;;;10.18261/nordand.18.3.2;;;;urn:nbn:se:hb:diva-31043;;;"nyanlända elever;grundläggande sva;svenska som andraspråk;legitimering organisering";"Pedagogiskt arbete (50304);Lärande (50303)";Teacher Education and Education Work;;;<p>Det saknas forskning och nationell reglering om hur nybörjarsvenska ska bedrivas i svensk grundskola. Kursplanen i skolämnet svenska som andraspråk (sva) som finns idag riktas alltså inte mot grundläggande sva. I den här artikeln undersöks hur lärare i svenska som andraspråk legitimerar/delegitimerar sin skolas organisering av grundläggande sva. Studiens data består av tio transkriberade intervjuer som har analyserats med hjälp av van Leeuwens (2008) legitimeringsbegrepp. Resultaten bekräftar att organiseringen av grundläggande sva är decentraliserad. Lärarna legitimerar sin skolas organisation (eller brist på organisation) genom moralisk värdering med hänvisning till elevernas behov. Eftersom lärarna uttrycker sig som experter på vad nyanlända behöver, och hur deras behov kan tillgodoses, klassificeras denna legitimering också som personlig auktorisation. De lärare som arbetar i skolor som har en organiserad undervisning i grundläggande sva uttrycker i högre grad att nyanlända behöver systematiskt stöd i sin grundläggande andraspråksutveckling (diskursen separering med fokus på grundläggande andraspråksutveckling). De lärare som arbetar på skolor som saknar en organiserad undervisning i grundläggande sva framhåller istället att nyanlända elever generellt gynnas av att inkluderas i ordinarie sva/sve-undervisning men att lärarna kan behöva göra vissa anpassningar (diskursen inkludering med vissa anpassningar). Resultatet visar också att grundläggande sva legitimeras/delegitimeras genom rationalisering och företrädesvis uttrycks av de lärare som saknar en organiserad undervisning i grundläggande sva. Lärarna hänvisar i de fallen till bristande resurser (den ekonomiska diskursen). Överlag framkommer att de intervjuade sva-lärarna ser sig själva som centrala aktörer som tar ansvar för organiseringen av nyanländas utbildning.</p>;;;;;;;;;;;;;2023-12-18;2023-12-18;2023-12-22;;;3;;deprecated;;;;;;TRUE;;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1757895;"Johansson, Veronica [vej] [0000-0001-5523-0282] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]);Lindh, Maria [mli] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052])";Limited knowledge and informal lobbying: internet regulation through content filters in Swedish public libraries;Artikel i tidskrift;Refereegranskat;eng;Journal of Information, Communication and Ethics in Society;1477-996X;1758-8871;published;21;3;;243;258;2023;;;;Emerald Group Publishing Limited;;;;;;;10.1108/jices-12-2022-0105;000977934100001;;2-s2.0-85158826518;urn:nbn:se:hb:diva-29822;;;"activity theory;public libraries;survey;intellectual freedom;content filters;internet regulation";Biblioteks- och informationsvetenskap (50805);;;;"<p>Purpose</p><p>The purpose of this paper is to describe and explore the current state of internet regulation through content filters in Swedish public libraries.</p><p>Design/methodology/approach</p><p>Data was collected through an electronic survey directed to library managers of Sweden’s 290 main municipal libraries. 164 answers were returned, yielding a 57% response rate. The analysis comprises descriptive statistics for quantitative data and an activity theory approach with focus on contradictions for qualitative counterparts.</p><p>Findings</p><p>In total, 33% of the responding libraries report having content filters; 50% have not; and a surprising 18% do not know. There is a strong correlation between internet misuse and positive attitudes towards filters, and, reversely, between lack of misuse and lack of active stances concerning filters. Rather than seeing this as weakness, the authors suggest that there is strength in a context-bound flexibility open to practical experience and weighting of values, ethics, legislation and local circumstances. More troublesome indications concern the high deferral of decision-making to local authorities (municipalities) whereby libraries are left with limited insight and influence.</p><p>Research limitations/implications</p><p>The situation calls for professional organisations to address political mandate questions, and educational programs to strengthen future information professionals’ knowledge of IT in general; filter issues in specific; and local authority decision-making. The study highlights the need of adequate information professional competences and mandates to decide on and oversee internet regulation.</p><p>Originality/value</p><p>To the best of the authors’ knowledge, this is the first internationally published study on content filters in Swedish public libraries.</p><p> </p>";;;;;;;;;;;;;2023-05-19;2023-05-19;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1757895/FULLTEXT01.pdf;;2;;deprecated;;;;;;TRUE;TRUE;;
1810189;"Huvila, Isto (Uppsala University  Sweden);Andersson, Lisa (Uppsala University  Sweden);Fulton, Crystal (University College Dublin  Ireland);Haider, Jutta [juha] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (University of Borås  Sweden) (Informationspraktiker och digitala kulturer);Harviainen, J. Tuomas (Tampere University  Finland)";Managing Information Gaps and Non‐Information;Artikel i tidskrift;Refereegranskat;eng;Proceedings of the Association for Information Science and Technology;;2373-9231;published;60;1;;793;798;2023;;;;John Wiley & Sons;;;;;;;10.1002/pra2.863;;;2-s2.0-85174518202;urn:nbn:se:hb:diva-30716;;;"information gaps;lack of information;missing information;secretive information behaviours;silences";Biblioteks- och informationsvetenskap (50805);Library and Information Science;;;"<p>While the focus of information science and technology research is in information, sometimes the lack of information, information gaps and non-information can make an equally great or even greater difference. The purpose of this panel is to nuance the understanding of the absence of information and addressing the gap in theorising, investigating and working with information gaps and ‘non-information’ across the information field. Panellists present research conceptualising, documenting, and describing information gaps and non-information and how they are dealt with in the information field specifically addressing: 1) how conceptualisations of information gaps and non-information influence how they emerge as describable entities; 2) what approaches to manage information gaps and non-information exist in information science and technology research; 3) what aspects of information gaps and non-information different approaches address, make visible and invisible; and 4) how novel insights from the current state-of-the-art research can be translated to practice, policies and actions. </p>";;;;;;;;;;;;;2023-11-07;2023-11-07;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1810189/FULLTEXT01.pdf;;5;;deprecated;;;;;;TRUE;TRUE;Verkets författare anser att innehållet i publikationen faller inom ämnet hållbar utveckling.;
1824752;Pennlert, Julia [jupe] [0000-0003-3110-1376] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Kunskapens infrastrukturer);Meningen med metoden : Litteratursociologiska metoddiskussioner då och nu;Artikel i tidskrift;Refereegranskat;swe;Passage - Tidsskrift for litteratur og kritik;;;published;38;89;;;;2023;;;;;;;;;https://tidsskrift.dk/passage/article/view/137915;;;;;;urn:nbn:se:hb:diva-31128;;;;Biblioteks- och informationsvetenskap (50805);Library and Information Science;;;<p>The aim with the article is to trace the use of quantitative methods in literary studies in Sweden. Through the case of Karl Erik Rosengrens’ dissertation from 1968, the articles analyzes the discussions that the thesis generated during the 1960’s and 1970’s regarding questions on how to do literary studies, and how contemporary discussions about methods in sociology of literature can be said to be linked to a wider discussion about the discipline itself.</p>;;;;;;;;;;;;;2024-01-08;2024-01-08;2024-01-12;https://hb.diva-portal.org/smash/get/diva2:1824752/FULLTEXT01.pdf;;1;;deprecated;;;;;;TRUE;TRUE;;
1686935;"Kvarnemo, Charlotta [0000-0001-8983-2900] (Department of Biology and Environmental Sciences University of Gothenburg, Gothenburg, Sweden; Centre for Marine Evolutionary Biology University of Gothenburg, Gothenburg, Sweden);Green, Leon [0000-0002-3328-3655] (Department of Biology and Environmental Sciences University of Gothenburg, Gothenburg, Sweden; Centre for Marine Evolutionary Biology University of Gothenburg, Gothenburg, Sweden);Svensson, Ola [olsv] [0000-0003-3752-3131] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Department of Biology and Environmental Sciences University of Gothenburg, Gothenburg, Sweden) (SONOMA);Lindström, Kai [0000-0002-8356-5538] (Environmental and Marine Biology Åbo Akademi University, Turku, Finland);Schöld, Sofie [0000-0001-5108-0926] (Department of Biology and Environmental Sciences University of Gothenburg, Gothenburg, Sweden; Swedish Meteorological and Hydrological Institute, Norrköping, Sweden);Griful‐Dones, Martina [0000-0001-9464-9764] (Department of Biology and Environmental Sciences University of Gothenburg, Gothenburg, Sweden; Department of Biology University of Barcelona, Barcelona, Spain);Havenhand, Jonathan N. [0000-0001-6721-7763] (Centre for Marine Evolutionary Biology University of Gothenburg, Gothenburg, Sweden; Department of Marine Sciences University of Gothenburg, Gothenburg, Sweden);Leder, Erica H. [0000-0002-7160-2290] (Centre for Marine Evolutionary Biology University of Gothenburg, Gothenburg, Sweden; Department of Marine Sciences University of Gothenburg  Gothenburg Sweden;Department of Biology University of Turku  Turku Finland;Natural History Museum University of Oslo, Oslo, Norway)";Molecular, behavioural and morphological comparisons of sperm adaptations in a fish with alternative reproductive tactics;Artikel i tidskrift;Refereegranskat;eng;Evolutionary Applications;;1752-4571;published;16;2;;338;353;2023;;;;John Wiley & Sons;;;;;;;10.1111/eva.13438;000819875000001;;2-s2.0-85133159862;urn:nbn:se:hb:diva-28358;;;"accessory glands;gene expression;Gobiidae;mucins;sexual selection;sperm competition;sperm performance;spermatozoa";Evolutionsbiologi (10615);Teacher Education and Education Work;;<p>This study was performed within the Centre for Marine Evolutionary Biology, CeMEB, at the University of Gothenburg (https://www. gu.se/en/cemeb -marin e-evolu tiona ry-biology), supported by a Linnaeus-grant from the Swedish Research Councils VR and Formas (grant nr 217-2008- 1719). The resources created by the Infrastructure for MArine Genetic model Organisms, IMAGO (https://www.gu.se/ en/cemeb-marine-evolu tionary-biology/imago) were especially important. Additional funding was given by the Swedish Research Council VR (CK, 2016-03343 and 621-2011- 4004), the Academy of Finland (EL, grant nr 136464) and the ASSEMBLE programme (KL and EL).</p>;"<p>In species with alternative reproductive tactics, there is much empirical support that parasitically spawning males have larger testes and greater sperm numbers as an evolved response to a higher degree of sperm competition, but support for higher sperm performance (motility, longevity and speed) by such males is inconsistent. We used the sand goby (<em>Pomatoschistus minutus</em>) to test whether sperm performance differed between breeding-coloured males (small testes, large mucus-filled sperm-duct glands; build nests lined with sperm-containing mucus, provide care) and parasitic sneaker-morph males (no breeding colouration, large testes, rudimentary sperm-duct glands; no nest, no care). We compared motility (per cent motile sperm), velocity, longevity of sperm, gene expression of testes and sperm morphometrics between the two morphs. We also tested if sperm-duct gland contents affected sperm performance. We found a clear difference in gene expression of testes between the male morphs with 109 transcripts differentially expressed between the morphs. Notably, several mucin genes were upregulated in breeding-coloured males and two ATP-related genes were upregulated in sneaker-morph males. There was a partial evidence of higher sperm velocity in sneaker-morph males, but no difference in sperm motility. Presence of sperm-duct gland contents significantly increased sperm velocity, and nonsignificantly tended to increase sperm motility, but equally so for the two morphs. The sand goby has remarkably long-lived sperm, with only small or no decline in motility and velocity over time (5 min vs. 22 h), but again, this was equally true for both morphs. Sperm length (head, flagella, total and flagella-to-head ratio) did not differ between morphs and did not correlate with sperm velocity for either morph. Thus, other than a clear difference in testes gene expression, we found only modest differences between the two male morphs, confirming previous findings that increased sperm performance as an adaptation to sperm competition is not a primary target of evolution. </p>";;;;;;;;;;;;;2022-08-12;2022-08-12;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1686935/FULLTEXT01.pdf;"Finlands Akademi [136464];Forskningsrådet Formas [217-2008-1719];Vetenskapsrådet [2016-03343];Vetenskapsrådet [621-2011-4004]";8;;deprecated;;;;;;TRUE;TRUE;;
1753091;Abraham, Getahun Yacob [geab] [0000-0002-4817-0135] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Högskolan i Borås, University of Borås) (HUPP);Multidimensional Role of Teachers as Pedagogues, Intellectuals and Activists for Promoting Social Justice through Education;Artikel i tidskrift;Refereegranskat;eng;Journal of Education and Culture Studies;2573-0401;2573-041X;published;7;2;;52;65;2023;;;;;;;;;;;10.22158/jecs.v7n2p52;;;;urn:nbn:se:hb:diva-29705;;;"Activists;injustice;intellectuals;pedagogues;society;students;teachers";"Samhällsvetenskap (5);Pedagogik (50301)";Teacher Education and Education Work;;;<p>This study investigates roles teachers could play in developing their students’ critical thinking and transforming society. The study is based on a literature review. Critical pedagogy is used as a theoretical point of departure. The results show three important roles of teachers, the pedagogical, intellectualand activist roles. Teachers acting as pedagogues can help their students understand the subjects they are focusing on and develop a critical understanding of their own and their society’s situation. Teachers as intellectuals produce knowledge through research on their practice and other fields of knowledge, learn on how to disseminate such knowledge and understanding its consequences. As citizens, teachers use their own and their students’ experiences and knowledge of needs of their community/society to play an activist role in transforming society. Thus, the ideal teacher plays a multidimensional role as a pedagogue, an intellectual and an activist.</p>;;;;;;;;;;;;;2023-04-25;2023-04-25;2024-01-18;https://hb.diva-portal.org/smash/get/diva2:1753091/FULLTEXT01.pdf;;1;;deprecated;;;;;;TRUE;TRUE;;
1823922;"Hammarfelt, Björn [BJHA] [0000-0002-1504-8395] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]);Karlsson, Martin (CINCH,   University   of   Duisburg-Essen)";Nordic Academic Publishing in Health Economics;Artikel i tidskrift;Refereegranskat;eng;Nordic Journal of Health Economics;1892-9729;1892-9710;published;6;1;;59;78;2023;;;;;;;;;;;10.5617/njhe.10189;;;;urn:nbn:se:hb:diva-31105;;;"health economics;bibliometrics;publishing;Nordic countries";"Nationalekonomi (50201);Biblioteks- och informationsvetenskap (50805)";"Library and Information Science;Library and Information Science";;;<p>We analyse how the Nordic contribution to health economics has evolved over the past three decades – in quantitative and qualitative terms. Using a dataset of publications from five prominent field journals for health economics, we combine different empirical methods to analyse the general trends in terms of number of distinct publications, topics covered, and co-authorship relationships between countries and individuals. We find that the Nordic countries are responsible for a stable share of international publications in health economics. The topics that Nordic health economists publish on are relatively similar to those most prevalent in the international community, even though health insurance is remarkably absent as a research topic in Nordic countries. In terms of links between countries and co-authors, we see that Nordic researchers are well embedded in the international community, and that the Nordic research community has moved toward less hierarchical relationships.</p>;;;;;;;;;;;;;2024-01-03;2024-01-03;2024-01-08;https://hb.diva-portal.org/smash/get/diva2:1823922/FULLTEXT01.pdf;;2;;deprecated;;;;;;TRUE;TRUE;;
1787167;"Andersson, Ulf [ulan] [0000-0002-1789-8158] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (PreHospen);Maurin Söderholm, Hanna [HAM] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (PreHospen – Centre for Prehospital Research, University of Borås, Sweden;PICTA – Prehospital Innovation Arena, Lindholmen Science Park, Sweden);Andersson, Henrik [hea] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (Academy for Caring Science, Work Life & Social Welfare, University of Borås, Sweden;PreHospen – Centre for Prehospital Research, University of Borås, Sweden;Centre of Interprofessional Collaboration within Emergency Care (CICE), Linnaeus University, Sweden;Department of Health and Caring Sciences, Linnaeus University, Sweden);Wireklint Sundström, Birgitta [BSU] [0000-0001-8536-1910] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (PreHospen);Andersson Hagiwara, Magnus [MHW] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051]) (PreHospen);Puaca, Goran [gpu] (Högskolan i Borås [16300], Akademin för vård, arbetsliv och välfärd [17051])";Organizational factors influencing clinical reasoning in a Swedish emergency medical service organization: An explorative qualitative case study;Artikel i tidskrift;Refereegranskat;eng;Paramedicine;2753-6386;2753-6386;published;;;;;;2023;;;;Sage Publications;;;;;;;10.1177/27536386231189011;;;2-s2.0-85175415486;urn:nbn:se:hb:diva-30241;;;"health and well-being;qualitative analysis and interpretation;clinical reasoning;decision making;emergency medicalservices;work and healthcare environment";Omvårdnad (30305);The Human Perspective in Care;;;<p>Introduction</p><p>Clinical reasoning (CR) among healthcare professionals working in emergency medical services (EMS) who focus on ambulance care is a vital part of ensuring timely and safe patient care. The EMS environment continually fluctuates, so clinicians constantly need to adapt to new situations. Organizational support is described as important for CR, but overall, research on organizational influences for CR in an EMS context is lacking. An increased understanding of these influencing factors can assist in the development of EMS by strengthening CR among clinicians. Therefore, the purpose of this study was to investigate the organizational factors influencing EMS clinicians’ CR.</p><p>Methods</p><p>Using a qualitative single case study design, an EMS organization in southwestern Sweden was explored. Data were collected from participant observations of patient encounters, individual and group interviews with clinicians and organizational representatives, and organizational document audits. Data were analyzed using qualitative content analysis and triangulation of data sources.</p><p>Results</p><p>The results revealed several organizational influencing factors. Collaboration and information sharing internally and externally were emphasized as essential components influencing CR. Additionally, the structure for the clinicians’ ‘room for action’ appeared confused and created uncertainties for CR related to decision mandates.</p><p>Conclusion</p><p>The conclusion is that organizational factors do play an important role in clinicians’ CR. Moreover, the EMS community needs to develop suitable forums for discussing and developing these influencing factors across organizational hierarchies. Finally, clarification is needed on clinicians’ ‘room for action’ within their own organization but also with possible collaborators.</p><p> </p>;;;;;;;;;;;;;2023-08-11;2023-08-11;2024-02-01;https://hb.diva-portal.org/smash/get/diva2:1787167/FULLTEXT01.pdf;;6;;deprecated;urn:nbn:se:hb:diva-29844;;;;;TRUE;TRUE;;
1825743;Lindström Sol, Sofia [sfli] [0000-0003-4331-4950] (Högskolan i Borås [16300], Akademin för bibliotek, information, pedagogik och IT [17052]) (KUBIK/KPC);“Participation is important, but—” : Professional rationalities of balancing acts in publicly funded cultural institutions;Artikel i tidskrift;Refereegranskat;eng;Nordisk kulturpolitisk tidskrift;1403-3216;2000-8325;published;26;1;;42;56;2023;;;;Idunn;;;;;;;10.18261/nkt.26.1.4;;;;urn:nbn:se:hb:diva-31171;;;"public governance;cultural institutions;discourse theory;public engagement";Etnologi (60503);Library and Information Science;;;"<p>Cultural policy has seen a shift from attention to the producers of culture to consumers of culture, often called the participatory turn. Widened participation is a common argument for subsidising publicly funded arts; however, when realising participation as a policy goal, it can be fraught with tension. This paper aims to expand the knowledge of how cultural institutions resist participation. When is participation seen as problematic or undesirable, and why? How do cultural institution workers legitimise limiting participation? The analysis is based on qualitative interviews with civil servants and managers of publicly funded cultural institutions in Gothenburg, Sweden, focusing on rationalities of balancing values based on problematisations of participation and discourses around the institution's core mission. The respondents balance serving the public and the cultural field, popular knowledge and expert knowledge, and their professional and private roles. The article offers a model for understanding when certain balancing acts are more likely to occur than others. Ultimately, resistance towards participation relates to different ideas around the governance of culture.</p>";;;;;;;;;;;;;2024-01-10;2024-01-10;2024-01-12;https://hb.diva-portal.org/smash/get/diva2:1825743/FULLTEXT01.pdf;Riksbankens Jubileumsfond [RMP17-0979:1];1;;deprecated;;;;;;TRUE;TRUE;;
